date,spot,implied_vol_1w,risk_reversal_25d,iv_used,band_up_10,band_dn_10,band_up_15,band_dn_15,band_up_20,band_dn_20,sigma_consumed,abs_sigma,bb_mid,bb_upper,bb_lower,bb_bandwidth,bb_bandwidth_pct,bb_squeeze,log_return,rv_20d,iv_rv_ratio,iv_rv_flag,squeeze_flag,squeeze_direction
2025-07-17,7.1844,0.025249999999999998,-0.005350000000000001,0.025249999999999998,7.209565989103723,7.159321856268457,7.2221820217876385,7.14681563055151,7.234820131290177,7.13433125127265,0.16292434101564968,0.16292434101564968,7.1729199999999995,7.189905145212645,7.155934854787354,0.0047359081692380485,2.857142857142857,True,0.0006265533506281109,0.018086710389982278,1.396052651674307,True,False,
2025-07-18,7.1813,0.023250000000000003,-0.005175,0.023250000000000003,7.204459435406985,7.158215012850124,7.216067146205728,7.146700362553657,7.227693559164042,7.135204234636193,-0.12318212438315315,0.12318212438315315,7.17303,7.190211029930525,7.155848970069474,0.004790452550881707,5.555555555555555,True,-0.0004315835703263259,0.01781375847812036,1.3051709457359417,True,False,
2025-07-21,7.171,0.02165,-0.0053,0.02165,7.192532349694409,7.149532111897257,7.203322758102903,7.1388222806141535,7.214129354539196,7.128128492406923,-0.4447431389840133,0.4447431389840133,7.1728250000000005,7.189999874549452,7.155650125450549,0.0047888731565181985,5.405405405405405,True,-0.001435310266405541,0.018449376554649097,1.173481387616015,False,False,
2025-07-22,7.1712,0.02275,-0.005475,0.02275,7.193828727506284,7.148642452852319,7.205169854056766,7.137390301915682,7.216528859980851,7.126155862160088,0.009288349986785887,0.009288349986785887,7.173105,7.189963603925465,7.156246396074534,0.004700503875369239,2.631578947368421,True,2.788972403292912e-05,0.01780225032758949,1.2779283282373919,True,False,
2025-07-23,7.1518,0.0298,-0.005725,0.0298,7.181375401929271,7.122346399863605,7.1962089358901435,7.107665118630016,7.2110731093479705,7.0930140998979345,-0.8573173190853279,0.8573173190853279,7.172040000000001,7.191404797143812,7.15267520285619,0.005400080630841683,15.384615384615385,True,-0.002708931350080035,0.01985634441763061,1.5007797695904357,True,False,
2025-07-24,7.1532,0.033225,-0.0062,0.033225,7.186188871415568,7.120362567080795,7.20274031468342,7.104000422684818,7.219329879726131,7.087675877465387,0.04733663479361406,0.04733663479361406,7.1715,7.192353877589701,7.150646122410299,0.005815764509433491,30.0,False,0.00019573575735331138,0.019436174123809217,1.7094413637352392,True,False,
2025-07-25,7.1679,0.0296,-0.005875,0.0296,7.197342634035715,7.138577808847588,7.212109271657807,7.123961725303955,7.226906205682023,7.109375567875002,0.44560481669170815,0.44560481669170815,7.171265000000001,7.192172543337776,7.150357456662226,0.005830921974791059,34.146341463414636,False,0.0020529156507134235,0.020391080877180973,1.4516150555375633,True,False,
2025-07-28,7.1819,0.029275000000000002,-0.004775,0.029275000000000002,7.2110755794035395,7.1528424632413,7.225707784875379,7.138357811530236,7.240369680985546,7.123902491533977,0.475500934563695,0.475500934563695,7.172490000000001,7.192840600663576,7.152139399336425,0.005674626430591165,23.809523809523807,False,0.0019512473263636277,0.019978612258005124,1.4653169910873043,True,False,
2025-07-29,7.1808,0.02795,-0.004699999999999999,0.02795,7.208648256084713,7.153059326549285,7.222612857933605,7.139229203370657,7.236604512025564,7.125425820122231,-0.03770276452047529,0.03770276452047529,7.173485000000001,7.193390701378459,7.153579298621543,0.005549799401116204,18.6046511627907,True,-0.00015317454269054206,0.019973050138320347,1.399385662502046,True,False,
2025-07-30,7.2113,0.0275,-0.0009750000000000001,0.0275,7.238815415603044,7.183889173069595,7.2526124688062215,7.1702228560627415,7.266435818946971,7.156582537260487,1.0952211839484842,1.0952211839484842,7.1759900000000005,7.201270231511264,7.150709768488737,0.0070457822575739106,72.72727272727273,False,0.004238442709471686,0.02469896716764007,1.1134068810792124,False,False,
